tt4103724,Forever My Girl,"Drama, Music, Romance"
tt0101698,Defending Your Life,"Comedy, Drama, Fantasy"
tt0034167,Sergeant York,"Biography, Drama, History"
tt0283139,White Oleander,Drama
tt0092710,Burglar,"Comedy, Crime"
tt0327247,The Whole Ten Yards,"Comedy, Crime, Thriller"
tt0100740,Tales from the Darkside: The Movie,"Comedy, Fantasy, Horror"
tt0120324,A Simple Plan,"Crime, Drama, Thriller"
tt1625346,Young Adult,"Comedy, Drama"
tt0036872,Going My Way,"Comedy, Drama, Music"
tt0429573,An American Haunting,"Drama, History, Horror"
tt0091225,Howard the Duck,"Action, Adventure, Comedy"
tt0315733,21 Grams,"Crime, Drama, Thriller"
tt1027862,Swing Vote,"Comedy, Drama"
tt0097044,Chances Are,"Comedy, Fantasy, Romance"
tt0080907,The Hunter,"Action, Biography, Comedy"
tt0454082,Black Christmas,Horror
tt0104558,Ging chaat goo si III: Chiu kup ging chaat,"Action, Comedy, Crime"
tt0094921,Crossing Delancey,"Comedy, Romance"
tt0100135,Men at Work,"Action, Comedy, Crime"
tt0119123,Fire Down Below,"Action, Drama, Thriller"
tt0091828,Raw Deal,"Action, Crime, Thriller"
tt1131734,Jennifer's Body,"Comedy, Horror"
tt0109035,Above the Rim,"Crime, Drama, Sport"
tt0416315,Wolf Creek,"Horror, Thriller"
tt0099819,I Love You to Death,"Comedy, Crime"
tt1980929,Begin Again,"Comedy, Drama, Music"
tt0086194,Richard Pryor... Here and Now,Comedy
tt0100168,Mo' Better Blues,"Drama, Music, Romance"
tt0112857,Devil in a Blue Dress,"Crime, Drama, Mystery"
tt0241025,Vanity Fair,Drama
tt0085387,D.C. Cab,"Action, Comedy"
tt2357129,Jobs,"Biography, Drama"
tt0348333,Waiting...,Comedy
tt0780567,Imagine That,"Comedy, Drama, Family"
tt0089003,Death Wish 3,"Action, Crime, Drama"
tt0114194,The Prophecy,"Action, Crime, Drama"
tt2334649,Fruitvale Station,"Biography, Crime, Drama"
tt0082250,Death Wish II,"Action, Crime, Drama"
tt0109890,The Getaway,"Action, Adventure, Crime"
tt0097987,No Holds Barred,"Action, Sport"
tt0140379,A Midsummer Night's Dream,"Comedy, Fantasy, Romance"
tt0055928,Dr. No,"Action, Adventure, Thriller"
tt0093692,Over the Top,"Action, Drama, Sport"
tt0069947,The Day of the Jackal,"Crime, Drama, Thriller"
tt1091722,Adventureland,"Comedy, Drama, Romance"
tt0240468,Kung Pow: Enter the Fist,"Action, Comedy"
tt0096094,She's Having a Baby,"Comedy, Drama, Romance"
tt2938956,The Transporter Refueled,"Action, Adventure, Thriller"
tt0184791,O,"Drama, Romance, Thriller"
tt0112286,Across the Sea of Time,"Adventure, Drama, Family"
tt1486192,The Raven,"Crime, Mystery, Thriller"
tt0270288,Confessions of a Dangerous Mind,"Biography, Comedy, Crime"
tt0082263,The Devil and Max Devlin,"Comedy, Family, Fantasy"
tt0913354,Armored,"Action, Crime, Thriller"
tt2465140,The Single Moms Club,"Comedy, Drama"
tt0082146,Caveman,"Comedy, Romance"
tt0422720,Marie Antoinette,"Biography, Drama, History"
tt1571234,Mortal Engines,"Action, Adventure, Fantasy"
tt0090660,Armed and Dangerous,"Action, Comedy, Crime"
tt0097967,Next of Kin,"Action, Crime, Thriller"
tt0107254,Jason Goes to Hell: The Final Friday,"Fantasy, Horror, Thriller"
tt0080863,Hero at Large,"Comedy, Romance"
tt0205461,Thomas and the Magic Railroad,"Adventure, Comedy, Drama"
tt0120576,Dance with Me,"Drama, Music, Romance"
tt0297884,Far from Heaven,Drama
tt4196450,The Birth of a Nation,"Biography, Drama, History"
tt0085615,Gorky Park,"Crime, Drama, Mystery"
tt0095599,Masquerade,"Drama, Romance, Thriller"
tt0062794,Charly,"Drama, Romance, Sci-Fi"
tt2752758,Devil's Due,"Horror, Mystery, Thriller"
tt0419887,The Kite Runner,Drama
tt0081071,The Long Riders,"Biography, Crime, Western"
tt1083452,Eddie the Eagle,"Biography, Comedy, Drama"
tt0084210,Kiss Me Goodbye,"Comedy, Fantasy, Romance"
tt0451069,The Gospel,"Drama, Music"
tt0075765,Black Sunday,"Adventure, Crime, Drama"
tt1846589,Hunter Killer,"Action, Thriller"
tt0233142,3000 Miles to Graceland,"Action, Comedy, Crime"
tt0876563,Gake no ue no Ponyo,"Animation, Adventure, Comedy"
tt0099073,Avalon,Drama
tt0482572,Pride and Glory,"Crime, Drama, Thriller"
tt0120524,Wishmaster,"Fantasy, Horror"
tt0080934,The Island,"Action, Adventure, Drama"
tt0338325,Paparazzi,"Action, Crime, Drama"
tt0097737,Leviathan,"Adventure, Horror, Mystery"
tt0073190,Once Is Not Enough,"Drama, Romance"
tt0068699,High Plains Drifter,"Drama, Mystery, Western"
tt0099165,The Bonfire of the Vanities,"Comedy, Drama, Romance"
tt0094074,Superman IV: The Quest for Peace,"Action, Adventure, Sci-Fi"
tt0462395,Larry the Cable Guy: Health Inspector,"Comedy, Romance"
tt0264796,Life as a House,Drama
tt0100485,Revenge,"Action, Crime, Drama"
tt1258972,The Man with the Iron Fists,Action
tt0217630,Loser,"Comedy, Romance"
tt0264150,View from the Top,"Comedy, Romance"
tt0308353,Happily N'Ever After,"Animation, Adventure, Comedy"
tt0082200,Continental Divide,"Comedy, Romance"
tt0297162,Half Past Dead,"Action, Crime, Thriller"
tt0101453,Billy Bathgate,"Crime, Drama, Thriller"
tt0102034,Highlander II: The Quickening,"Action, Adventure, Fantasy"
tt0270980,My Boss's Daughter,"Comedy, Romance"
tt0103016,Switch,"Comedy, Fantasy"
tt0295289,A Guy Thing,"Comedy, Romance"
tt1139328,The Ghost Writer,"Drama, Mystery, Thriller"
tt0149624,All the Pretty Horses,"Drama, Romance, Western"
tt0298845,In America,Drama
tt0395495,Catch and Release,"Comedy, Drama, Romance"
tt0971209,A Perfect Getaway,"Drama, Mystery, Thriller"
tt0077372,Corvette Summer,"Adventure, Comedy"
tt0186045,Drowning Mona,"Comedy, Crime, Mystery"
tt0089469,Legend,"Adventure, Fantasy, Romance"
tt6107548,Late Night,"Comedy, Drama"
tt7510346,The Turning,"Drama, Horror, Mystery"
tt0113729,Mad Love,"Comedy, Drama, Romance"
tt0092272,Youngblood,"Drama, Romance, Sport"
tt0120029,RocketMan,"Comedy, Family, Sci-Fi"
tt0100486,Reversal of Fortune,"Biography, Drama, Mystery"
tt1355631,The Infiltrator,"Biography, Crime, Drama"
tt0102220,A Kiss Before Dying,"Crime, Drama, Mystery"
tt0295700,Wrong Turn,"Horror, Thriller"
tt0190374,Dungeons & Dragons,"Action, Adventure, Fantasy"
tt0100201,Mr. Destiny,"Comedy, Fantasy, Romance"
tt0100666,Spaced Invaders,"Adventure, Comedy, Sci-Fi"
tt0098309,She-Devil,Comedy
tt9086228,Gretel & Hansel,"Fantasy, Horror, Mystery"
tt0110678,No Escape,"Action, Drama, Sci-Fi"
tt0388980,The Greatest Game Ever Played,"Biography, Drama, Sport"
tt0211938,Bait,"Action, Comedy, Crime"
tt2194499,About Time,"Comedy, Drama, Fantasy"
tt0116704,Ging chaat goo si 4: Gaan dan yam mo,"Action, Adventure, Comedy"
tt0117894,Thinner,"Fantasy, Horror"
tt0426883,Alpha Dog,"Biography, Crime, Drama"
tt0814022,Bangkok Dangerous,"Action, Crime, Thriller"
tt0079261,Hair,"Comedy, Drama, Musical"
tt0403702,Youth in Revolt,"Comedy, Drama, Romance"
tt0100449,Quick Change,"Comedy, Crime"
tt0059037,The Cincinnati Kid,Drama
tt0109198,Bad Girls,"Action, Adventure, Romance"
tt0110428,The Madness of King George,"Biography, Comedy, Drama"
tt0080739,First Family,Comedy
tt0107665,Needful Things,"Crime, Drama, Fantasy"
tt2034139,The Last Exorcism Part II,"Horror, Thriller"
tt0084021,Grease 2,"Comedy, Drama, Musical"
tt0142192,The Corruptor,"Action, Crime, Drama"
tt0105191,Pure Country,"Drama, Music, Romance"
tt2465146,And So It Goes,"Comedy, Drama, Romance"
tt0093036,Flowers in the Attic,"Drama, Mystery, Thriller"
tt0344854,Arthur et les Minimoys,"Animation, Adventure, Comedy"
tt1092633,"The Goods: Live Hard, Sell Hard",Comedy
tt0094744,Big Top Pee-wee,"Adventure, Comedy, Romance"
tt0110598,Muriel's Wedding,"Comedy, Drama"
tt0113253,Halloween: The Curse of Michael Myers,"Horror, Thriller"
tt0099816,Haakon Haakonsen,"Adventure, Family"
tt0086999,Breakin' 2: Electric Boogaloo,"Comedy, Drama, Musical"
tt0115472,The Adventures of Pinocchio,"Adventure, Drama, Family"
tt0427392,The Invasion,"Sci-Fi, Thriller"
tt0103112,Toy Soldiers,"Action, Drama, Thriller"
tt0144084,American Psycho,"Comedy, Crime, Drama"
tt0118301,Dead Man on Campus,Comedy
tt0089421,King Solomon's Mines,"Action, Adventure, Comedy"
tt0119594,Twilight,"Crime, Drama, Mystery"
tt0114952,Wings of Courage,"Adventure, Romance"
tt0362478,The Box,"Drama, Fantasy, Mystery"
tt0437179,See No Evil,"Action, Horror, Thriller"
tt1764234,Killing Them Softly,"Crime, Drama, Thriller"
tt1931533,Seven Psychopaths,"Comedy, Crime"
tt0079576,More American Graffiti,"Comedy, Drama, War"
tt1547230,Judy Moody and the Not Bummer Summer,"Comedy, Family"
tt0402901,The Cave,"Action, Adventure, Horror"
tt5941692,Miss Bala,"Action, Crime, Drama"
tt0891527,Lions for Lambs,"Crime, Drama, Mystery"
tt0059578,Per qualche dollaro in più,Western
tt0156841,The Next Best Thing,"Comedy, Drama, Romance"
tt0307479,Solaris,"Drama, Mystery, Romance"
tt0088760,Baby: Secret of the Lost Legend,"Family, Adventure, Sci-Fi"
tt0208988,Get Carter,"Action, Crime, Drama"
tt0103956,Child's Play 3,"Horror, Thriller"
tt0113552,Kiss of Death,"Crime, Drama, Thriller"
tt0085959,The Meaning of Life,"Comedy, Musical"
tt0082816,The Night the Lights Went Out in Georgia,"Drama, Music"
tt0082970,Ragtime,Drama
tt0101605,The Commitments,"Comedy, Drama, Music"
tt7125860,If Beale Street Could Talk,"Drama, Romance"
tt0082817,Nighthawks,"Action, Crime, Thriller"
tt0107212,Indian Summer,"Comedy, Drama, Romance"
tt2387499,Keeping Up with the Joneses,"Action, Comedy"
tt2626350,Step Up All In,"Drama, Music, Romance"
tt0126886,Election,"Comedy, Drama, Romance"
tt1046947,Last Chance Harvey,"Drama, Romance"
tt0083015,S.O.B.,"Comedy, Drama"
tt0166943,Music of the Heart,"Drama, Music"
tt4504044,The Prodigy,"Horror, Mystery, Thriller"
tt0102590,Once Around,"Comedy, Drama, Romance"
tt0119080,Eve's Bayou,Drama
tt5177088,The Girl in the Spider's Web,"Action, Crime, Drama"
tt5734576,The Possession of Hannah Grace,"Horror, Mystery, Thriller"
tt0117774,The Substitute,"Action, Crime, Drama"
tt0111418,Threesome,"Comedy, Drama, Romance"
tt0101301,All I Want for Christmas,"Comedy, Family, Romance"
tt1032815,"I Love You, Beth Cooper","Comedy, Romance"
tt0104670,Ladybugs,"Comedy, Sport"
tt0081383,Prom Night,"Horror, Thriller"
tt0093818,Radio Days,Comedy
tt0102555,Not Without My Daughter,"Drama, Thriller"
tt0120142,The Sixth Man,"Comedy, Drama, Fantasy"
tt0099575,Fire Birds,"Action, Adventure"
tt0872230,My Soul to Take,"Horror, Mystery, Thriller"
tt0097937,My Left Foot: The Story of Christy Brown,"Biography, Drama"
tt0375154,Tristan + Isolde,"Action, Drama, Romance"
tt0076504,Orca,"Adventure, Drama, Horror"
tt0105327,School Ties,Drama
tt3014866,Criminal,"Action, Sci-Fi, Thriller"
tt0116324,Flirting with Disaster,Comedy
tt0097659,Kickboxer,"Action, Sport, Thriller"
tt0108148,Siu nin Wong Fei Hung chi: Tit ma lau,"Action, Crime, Drama"
tt0103976,City of Joy,Drama
tt6113488,The Case for Christ,"Biography, Drama"
tt0094678,Arthur 2: On the Rocks,"Comedy, Romance"
tt3170832,Room,"Drama, Thriller"
tt3235888,It Follows,"Horror, Mystery, Thriller"
tt0077636,The Greek Tycoon,Drama
tt0084649,The Secret of NIMH,"Animation, Adventure, Drama"
tt0081249,The Nude Bomb,"Action, Comedy, Crime"
tt0085478,Educating Rita,"Comedy, Drama"
tt0088930,Clue,"Comedy, Crime, Mystery"
tt0056575,That Touch of Mink,"Comedy, Romance"
tt3125324,Beyond the Lights,"Drama, Music, Romance"
tt1655420,My Week with Marilyn,"Biography, Drama"
tt0120157,Soldier,"Action, Drama, Sci-Fi"
tt0265208,The Girl Next Door,"Comedy, Drama, Romance"
tt0099587,Flight of the Intruder,"Action, Drama, Thriller"
tt0172610,Jie tou sha shou,Action
tt0087050,Children of the Corn,"Horror, Thriller"
tt0093177,Hellraiser,"Horror, Thriller"
tt0100935,Wild at Heart,"Comedy, Crime, Drama"
tt0077413,Death on the Nile,"Crime, Drama, Mystery"
tt0115862,The Chamber,"Crime, Drama, Thriller"
tt0096054,School Daze,"Comedy, Drama, Musical"
tt0108473,The Vanishing,"Drama, Horror, Mystery"
tt0430779,Everyone's Hero,"Animation, Adventure, Comedy"
tt0119086,Excess Baggage,"Action, Comedy, Crime"
tt0081268,"Oh, God! Book II","Comedy, Fantasy"
tt0117011,Maximum Risk,"Action, Romance, Thriller"
tt0058461,Per un pugno di dollari,"Action, Drama, Western"
tt0064782,Paint Your Wagon,"Comedy, Drama, Musical"
tt0082992,Rich and Famous,Drama
tt1126590,Big Eyes,"Biography, Crime, Drama"
tt0091799,Psycho III,"Horror, Mystery, Thriller"
tt0116621,In Love and War,"Biography, Drama, Romance"
tt0361925,Welcome to Mooseport,"Comedy, Romance"
tt0282687,Life or Something Like It,"Comedy, Romance"
tt3766394,"Hello, My Name Is Doris","Comedy, Drama, Romance"
tt3316948,American Ultra,"Action, Comedy"
tt1878870,The Edge of Seventeen,"Comedy, Drama"
tt0427969,Hollywoodland,"Biography, Crime, Drama"
tt0087799,Night of the Comet,"Comedy, Horror, Sci-Fi"
tt0120834,Snow Falling on Cedars,"Drama, Mystery, Romance"
tt0120857,Un tè con Mussolini,"Comedy, Drama, War"
tt0085636,Halloween III: Season of the Witch,"Horror, Mystery, Sci-Fi"
tt4183692,Woodlawn,"Drama, Sport"
tt0089901,Remo Williams: The Adventure Begins,"Action, Adventure, Comedy"
tt0335121,Godsend,"Action, Drama, Fantasy"
tt0118929,Dark City,"Mystery, Sci-Fi, Thriller"
tt0211933,Awake,"Crime, Drama, Mystery"
tt0093278,Ishtar,"Action, Adventure, Comedy"
tt0077280,The Buddy Holly Story,"Biography, Drama, Music"
tt0104850,Memoirs of an Invisible Man,"Comedy, Romance, Sci-Fi"
tt0105219,Rapid Fire,"Action, Crime, Drama"
tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan,"Adventure, Horror, Thriller"
tt1592525,Lockout,"Action, Sci-Fi, Thriller"
tt0308208,Ballistic: Ecks vs. Sever,"Action, Crime, Mystery"
tt0091557,The Mosquito Coast,"Adventure, Drama, Thriller"
tt5322012,Wish Upon,"Drama, Fantasy, Horror"
tt0088206,Supergirl,"Action, Adventure, Fantasy"
tt0080556,The Competition,"Drama, Romance, Music"
tt0098663,The Wizard,"Adventure, Comedy, Drama"
tt0151137,Joan of Arc,"Adventure, Biography, Drama"
tt0236348,Josie and the Pussycats,"Comedy, Music"
tt0087451,The Ice Pirates,"Action, Adventure, Comedy"
tt0240515,Freddy Got Fingered,Comedy
tt1129445,Amelia,"Adventure, Biography, Drama"
tt0089907,The Return of the Living Dead,"Comedy, Horror, Sci-Fi"
tt0134983,Supernova,"Horror, Sci-Fi, Thriller"
tt0081455,Scanners,"Horror, Sci-Fi, Thriller"
tt0318283,Alex & Emma,"Comedy, Romance"
tt0092035,Sweet Liberty,Comedy
tt0088915,A Chorus Line,"Drama, Music, Musical"
tt0072926,The Eiger Sanction,"Action, Crime, Thriller"
tt0319524,How to Deal,"Comedy, Drama, Romance"
tt1213644,Disaster Movie,Comedy
tt0367085,Soul Plane,Comedy
tt0093777,Prince of Darkness,Horror
tt0054759,Come September,"Comedy, Romance"
tt0338096,Dirty Dancing: Havana Nights,"Drama, Music, Romance"
tt0081751,Wholly Moses!,"Comedy, Fantasy"
tt0101821,Ernest Scared Stupid,"Comedy, Family, Fantasy"
tt2101441,Spring Breakers,"Crime, Drama"
tt0283530,The Emperor's Club,Drama
tt0095889,Poltergeist III,"Horror, Thriller"
tt0104009,Cool World,"Animation, Comedy, Fantasy"
tt0082288,Dragonslayer,"Action, Adventure, Fantasy"
tt0090184,Tomboy,Comedy
tt0083833,Diner,"Comedy, Drama"
tt0119683,Les Misérables,"Crime, Drama, History"
tt0363282,New York Minute,"Comedy, Crime, Family"
tt0115571,The Arrival,"Sci-Fi, Thriller"
tt0102655,The Perfect Weapon,"Action, Crime, Drama"
tt0119095,FairyTale: A True Story,"Drama, Family, Fantasy"
tt0083630,The Beastmaster,"Action, Adventure, Fantasy"
tt0118747,Blues Brothers 2000,"Action, Comedy, Crime"
tt0086143,Private School,"Comedy, Romance"
tt0265808,Stealing Harvard,"Comedy, Crime"
tt0120458,Virus,"Action, Horror, Sci-Fi"
tt2467046,Left Behind,"Action, Drama, Fantasy"
tt0279113,The Good Girl,"Drama, Romance"
tt3068194,Love & Friendship,"Comedy, Drama, Romance"
tt0160401,In Too Deep,"Crime, Thriller, Drama"
tt0770703,What's Your Number?,"Comedy, Romance"
tt0119326,How to Be a Player,Comedy
tt0084335,Missing,"Biography, Drama, History"
tt0056059,Hatari!,"Action, Adventure, Comedy"
tt0066181,On a Clear Day You Can See Forever,"Comedy, Drama, Fantasy"
tt0092796,Creepshow 2,"Fantasy, Horror"
tt0086397,The Survivors,"Comedy, Crime, Drama"
tt0094027,Stand and Deliver,"Biography, Drama"
tt0064002,Alice's Restaurant,"Comedy, Drama, Music"
tt0100054,Lord of the Flies,"Adventure, Drama, Thriller"
tt4695012,It Comes at Night,"Horror, Mystery"
tt0065037,The Sterile Cuckoo,"Comedy, Drama, Romance"
tt0089994,Follow That Bird,"Adventure, Comedy, Family"
tt1619029,Jackie,"Biography, Drama, History"
tt0112625,Candyman: Farewell to the Flesh,"Horror, Thriller"
tt0787475,Hot Rod,"Comedy, Sport"
tt0476995,Firehouse Dog,"Action, Comedy, Family"
tt0253798,Out Cold,"Comedy, Sport"
tt0120646,The Deep End of the Ocean,Drama
tt0265343,Monsoon Wedding,"Comedy, Drama, Romance"
tt0101775,Drop Dead Fred,"Comedy, Drama, Fantasy"
tt0450405,Cirque du Freak: The Vampire's Assistant,"Action, Adventure, Fantasy"
tt0095687,My Stepmother Is an Alien,"Comedy, Sci-Fi"
tt0864761,The Duchess,"Biography, Drama, History"
tt1563738,One Day,"Drama, Romance"
tt0069888,Class of '44,Drama
tt0245574,Y tu mamá también,Drama
tt0093137,Hamburger Hill,"Action, Drama, Thriller"
tt0095638,The Milagro Beanfield War,"Comedy, Drama, Fantasy"
tt0486321,Fly Me to the Moon,"Animation, Adventure, Family"
tt0118966,Desperate Measures,"Action, Crime, Drama"
tt1053424,Repo Men,"Action, Sci-Fi, Thriller"
tt0458481,Sin City: A Dame to Kill For,"Action, Crime, Thriller"
tt0498380,Letters from Iwo Jima,"Action, Adventure, Drama"
tt0245429,Sen to Chihiro no kamikakushi,"Animation, Adventure, Family"
tt2097307,Hit and Run,"Action, Comedy"
tt0412019,Broken Flowers,"Comedy, Drama, Mystery"
tt0097457,Great Balls of Fire!,"Biography, Drama, Music"
tt0236784,The Tailor of Panama,"Comedy, Drama, Thriller"
tt0314166,Hey Arnold! The Movie,"Animation, Adventure, Comedy"
tt0091369,Labyrinth,"Adventure, Family, Fantasy"
tt0120483,The Man Who Knew Too Little,"Comedy, Crime, Drama"
tt0120520,The Wings of the Dove,"Drama, Romance"
tt0095993,The Man from Snowy River II,"Adventure, Drama, Western"
tt1121931,Crank: High Voltage,"Action, Thriller"
tt0113987,Nixon,"Biography, Drama, History"
tt0089731,One Magic Christmas,"Family, Fantasy"
tt0247444,Juwanna Mann,"Comedy, Drama, Romance"
tt0110763,The Pagemaster,"Animation, Adventure, Comedy"
tt0096380,Vice Versa,"Comedy, Fantasy"
tt1291584,Warrior,"Action, Drama, Sport"
tt2503944,Burnt,"Comedy, Drama"
tt0109504,Crooklyn,"Comedy, Drama"
tt5125894,Poms,"Comedy, Drama, Sport"
tt0213790,The Ladies Man,Comedy
tt0106627,The Crush,"Drama, Thriller"
tt0120373,Trial and Error,"Comedy, Romance"
tt0181739,Osmosis Jones,"Animation, Action, Adventure"
tt8544498,The Way Back,"Drama, Sport"
tt0118744,Hush,"Drama, Thriller"
tt0192255,The Little Vampire,"Adventure, Comedy, Family"
tt0433416,The Namesake,Drama
tt0326856,Envy,Comedy
tt1045655,The Haunting of Molly Hartley,"Drama, Horror, Thriller"
tt0246989,Tomcats,Comedy
tt0365748,Shaun of the Dead,"Comedy, Horror"
tt7014006,Eighth Grade,"Comedy, Drama"
tt0093075,The Gate,"Fantasy, Horror"
tt0061135,The Ugly Dachshund,"Comedy, Family"
tt0352277,De-Lovely,"Biography, Drama, Music"
tt0099703,The Grifters,"Crime, Drama, Thriller"
tt0091680,One Crazy Summer,"Comedy, Romance"
tt0115683,Bio-Dome,Comedy
tt0091024,Extremities,"Drama, Thriller"
tt0117589,Secrets & Lies,"Comedy, Drama"
tt1343727,Dredd,"Action, Crime, Sci-Fi"
tt4899370,Megan Leavey,"Biography, Drama, War"
tt0113538,A Kid in King Arthur's Court,"Adventure, Comedy, Family"
tt0375173,Alfie,"Comedy, Drama, Romance"
tt0430431,One Night with the King,"Biography, Drama, History"
tt0109348,Bullets Over Broadway,"Comedy, Crime"
tt1967545,Labor Day,"Drama, Romance, Thriller"
tt0436331,Friends with Money,"Comedy, Drama, Romance"
tt0995039,Ghost Town,"Comedy, Drama, Fantasy"
tt0104928,Mr. Saturday Night,"Comedy, Drama"
tt0790804,The Comebacks,"Comedy, Sport"
tt0244000,American Outlaws,"Action, Western"
tt0072417,A Woman Under the Influence,"Drama, Romance"
tt0116410,Ghosts of Mississippi,"Drama, History"
tt0186589,Sugar & Spice,"Comedy, Crime"
tt11107074,My Hero Academia - Boku no hîrô akademia THE MOVIE - Heroes: Rising - Hîrôzu: Raijingu,"Animation, Action, Adventure"
tt0478304,The Tree of Life,"Drama, Fantasy"
tt0065775,Getting Straight,"Comedy, Drama, Romance"
tt0097050,Koneko monogatari,"Adventure, Drama, Family"
tt0113690,Lord of Illusions,"Horror, Mystery, Thriller"
tt0093737,The Pick-up Artist,"Comedy, Crime, Drama"
tt0082334,The Entity,"Drama, Horror"
tt0106453,Body of Evidence,"Drama, Thriller"
tt0103978,Class Act,Comedy
tt0120757,The Mod Squad,"Action, Crime, Thriller"
tt0795351,Case 39,"Horror, Mystery, Thriller"
tt0083296,Visiting Hours,"Horror, Thriller"
tt0295254,Feardotcom,"Crime, Horror, Thriller"
tt0079822,Roller Boogie,"Drama, Music"
tt0084861,Vice Squad,"Action, Crime, Drama"
tt0105636,Trespass,"Action, Thriller"
tt0099316,Crazy People,"Comedy, Drama"
tt2042568,Inside Llewyn Davis,"Comedy, Drama, Music"
tt0462244,Daddy Day Camp,"Comedy, Family"
tt0101811,Enchanted April,Drama
tt0086192,Revenge of the Ninja,"Action, Crime, Drama"
tt0090887,Critters,"Comedy, Horror, Sci-Fi"
tt0058708,The Unsinkable Molly Brown,"Biography, Comedy, Musical"
tt0109936,Greedy,Comedy
tt0211443,Jason X,"Action, Horror, Sci-Fi"
tt0205271,Dr. T & the Women,"Comedy, Drama, Romance"
tt0083598,Author! Author!,"Comedy, Drama, Family"
tt0092608,Back to the Beach,"Comedy, Musical"
tt0264616,Frailty,"Crime, Drama, Thriller"
tt0376136,The Rum Diary,"Comedy, Drama"
tt1540128,Playing for Keeps,"Comedy, Romance, Sport"
tt0087222,The Evil That Men Do,"Action, Drama, Thriller"
tt2582802,Whiplash,"Drama, Music"
tt0454824,Flyboys,"Action, Drama, History"
tt0103671,American Me,"Biography, Crime, Drama"
tt0088889,Cat's Eye,"Comedy, Horror, Thriller"
tt0307901,25th Hour,Drama
tt0064107,A Boy Named Charlie Brown,"Animation, Comedy, Drama"
tt0112688,Clockers,"Crime, Drama, Mystery"
tt0077233,The Big Fix,"Comedy, Mystery, Thriller"
tt1172233,Whip It,"Drama, Sport"
tt0145653,Angela's Ashes,Drama
tt0462346,How to Eat Fried Worms,"Comedy, Family"
tt0315983,House of Sand and Fog,"Crime, Drama"
tt0086450,To Be or Not to Be,"Comedy, Drama, War"
tt0095348,I'm Gonna Git You Sucka,"Action, Comedy, Crime"
tt0079240,The First Great Train Robbery,"Adventure, Crime, Drama"
tt0198386,The Crew,"Comedy, Crime"
tt0078740,The Concorde... Airport '79,"Action, Drama, Thriller"
tt0096256,They Live,"Action, Horror, Sci-Fi"
tt0324554,Wicker Park,"Drama, Mystery, Romance"
tt0086379,Stroker Ace,"Action, Comedy, Romance"
tt0090270,Vision Quest,"Drama, Romance, Sport"
tt0258068,The Quiet American,"Drama, Romance, Thriller"
tt4056738,Do You Believe?,Drama
tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,"Animation, Adventure, Comedy"
tt0107504,Man's Best Friend,"Comedy, Horror, Sci-Fi"
tt0089886,Real Genius,"Comedy, Romance, Sci-Fi"
tt0120610,Black Dog,"Action, Crime, Drama"
tt0090655,April Fool's Day,"Horror, Mystery"
tt0089798,Perfect,"Drama, Romance"
tt0120722,Living Out Loud,"Comedy, Drama, Romance"
tt0441909,Volver,"Comedy, Drama"
tt0106868,A Far Off Place,"Adventure, Drama, Family"
tt0279111,Gods and Generals,"Biography, Drama, History"
tt0120820,Senseless,"Comedy, Romance"
tt0373908,The Honeymooners,"Comedy, Family, Romance"
tt0283632,They,"Horror, Mystery, Thriller"
tt0081032,The Last Married Couple in America,Comedy
tt0117102,Mr. Wrong,Comedy
tt1781769,Anna Karenina,"Drama, Romance"
tt0144964,Highlander: Endgame,"Action, Adventure, Fantasy"
tt0465602,Shoot 'Em Up,"Action, Thriller"
tt0116999,Marvin's Room,Drama
tt1084950,Rachel Getting Married,"Drama, Romance"
tt2125435,Beasts of the Southern Wild,"Adventure, Drama, Fantasy"
tt0095690,Mystic Pizza,"Comedy, Drama, Romance"
tt4276820,The Founder,"Biography, Drama"
tt0356721,I Heart Huckabees,Comedy
tt0116240,The Evening Star,"Comedy, Drama, Romance"
tt0281322,Undisputed,"Action, Crime, Drama"
tt1767382,Silent House,"Drama, Horror, Mystery"
tt0108539,Weekend at Bernie's II,"Adventure, Comedy, Fantasy"
tt0080388,Atlantic City,"Crime, Drama, Romance"
tt0117786,Yat goh ho yan,"Action, Comedy, Crime"
tt0402399,The New World,"Biography, Drama, History"
tt2402927,Carol,"Drama, Romance"
tt0094933,D.O.A.,"Mystery, Thriller"
tt0151658,Mr. Nice Guy,Comedy
tt4073790,The Darkest Minds,"Action, Adventure, Drama"
tt0479647,"Bon Cop, Bad Cop","Action, Comedy, Crime"
tt0117718,The Spitfire Grill,Drama
tt0073600,Race with the Devil,"Action, Horror, Thriller"
tt0092627,The Bedroom Window,"Crime, Mystery, Thriller"
tt1712261,Triple 9,"Action, Crime, Thriller"
tt4622512,Battle of the Sexes,"Biography, Comedy, Drama"
tt0095119,Everybody's All-American,"Drama, Romance, Sport"
tt0251736,House of 1000 Corpses,Horror
tt0082648,The Legend of the Lone Ranger,"Action, Adventure, Western"
tt0203408,The Omega Code,"Action, Adventure, Fantasy"
tt9173418,Brahms: The Boy II,"Drama, Horror, Mystery"
tt1837709,Winter's Tale,"Drama, Fantasy, Mystery"
tt0065088,"They Shoot Horses, Don't They?",Drama
tt0365485,The Matador,"Comedy, Crime, Thriller"
tt0796307,La misma luna,"Adventure, Drama"
tt1174732,An Education,Drama
